1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.3,7.3,7.0,7.0,7.0,600.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
6.9,7.05,6.9,7.05,7.05,2700.0,0.0,1.0
7.05,7.05,7.05,7.05,7.05,0.0,0.0,1.0
7.05,7.05,7.05,7.05,7.05,0.0,0.0,1.0
7.05,7.05,7.05,7.05,7.05,0.0,0.0,1.0
7.05,7.05,7.05,7.05,7.05,0.0,0.0,1.0
7.05,7.05,7.05,7.05,7.05,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,200.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,500.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,1200.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,1000.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
6.7,7.0,6.7,7.0,7.0,7000.0,0.0,1.0
7.0,7.25,6.75,7.15,7.15,10400.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.15,7.15,7.15,7.15,7.15,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,500.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,200.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,500.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
7.25,7.25,7.25,7.25,7.25,0.0,0.0,1.0
6.75,6.75,6.75,6.75,6.75,200.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,1000.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,0.0,0.0,1.0
7.1,7.1,7.1,7.1,7.1,10000.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,10000.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,0.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,0.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,0.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,0.0,0.0,1.0
6.71,6.71,6.71,6.71,6.71,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,2000.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,400.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,200.0,0.0,1.0
6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,1000.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
6.85,6.85,6.85,6.85,6.85,1200.0,0.0,1.0
6.85,6.85,6.85,6.85,6.85,0.0,0.0,1.0
6.85,6.85,6.85,6.85,6.85,0.0,0.0,1.0
6.85,6.85,6.85,6.85,6.85,0.0,0.0,1.0
6.85,6.85,6.85,6.85,6.85,0.0,0.0,1.0
6.9,7.0,6.7,6.7,6.7,10000.0,0.0,1.0
6.7,6.7,6.7,6.7,6.7,0.0,0.0,1.0
6.7,6.7,6.7,6.7,6.7,0.0,0.0,1.0
7.3,7.3,7.3,7.3,7.3,200.0,0.0,1.0
7.3,7.3,7.3,7.3,7.3,0.0,0.0,1.0
7.3,7.3,7.3,7.3,7.3,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,3000.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
6.92,6.92,6.92,6.92,6.92,0.0,0.0,1.0
7.5,7.5,7.5,7.5,7.5,500.0,0.0,1.0
7.5,7.5,7.5,7.5,7.5,0.0,0.0,1.0
7.5,7.5,7.5,7.5,7.5,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,500.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.2,7.2,7.2,7.2,7.2,200.0,0.0,1.0
7.2,7.2,7.2,7.2,7.2,500.0,0.0,1.0
7.2,7.2,7.2,7.2,7.2,0.0,0.0,1.0
7.2,7.2,7.2,7.2,7.2,0.0,0.0,1.0
7.2,7.2,7.2,7.2,7.2,0.0,0.0,1.0
7.2,7.65,7.2,7.65,7.65,2000.0,0.0,1.0
7.65,7.65,7.65,7.65,7.65,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,100.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,2000.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,1000.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.4,7.4,7.4,7.4,7.4,0.0,0.0,1.0
7.74,7.75,7.74,7.75,7.75,400.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,1500.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
7.75,7.75,7.75,7.75,7.75,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,100.0,0.0,1.0
8.102,8.602,8.102,8.602,8.602,4600.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.602,8.602,8.602,8.602,8.602,0.0,0.0,1.0
8.11,8.11,8.1,8.1,8.1,1000.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,500.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.05,8.5,8.05,8.5,8.5,3800.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,300.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,300.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,200.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,500.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,0.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,0.0,0.0,1.0
8.05,8.05,8.05,8.05,8.05,0.0,0.0,1.0
8.45,8.45,8.4,8.4,8.4,500.0,0.0,1.0
8.7,8.7,8.7,8.7,8.7,300.0,0.0,1.0
8.7,8.7,8.7,8.7,8.7,0.0,0.0,1.0
8.7,8.7,8.7,8.7,8.7,0.0,0.0,1.0
8.7,8.7,8.7,8.7,8.7,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,100.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
8.5,8.5,8.1,8.1,8.1,1300.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
8.75,8.75,8.1,8.1,8.1,2000.0,0.0,1.0
8.1,8.8,8.1,8.1,8.1,2400.0,0.0,1.0
8.75,8.75,8.1,8.1,8.1,3000.0,0.0,1.0
8.1,8.1,8.1,8.1,8.1,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,200.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,1000.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
8.75,8.75,8.75,8.75,8.75,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,300.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
9.75,9.75,9.25,9.75,9.75,1700.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,400.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,800.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
11.0,11.0,11.0,11.0,11.0,100.0,0.0,1.0
9.2,10.25,9.2,10.25,10.25,1300.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
10.25,10.25,10.25,10.25,10.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,2500.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
9.25,9.25,9.25,9.25,9.25,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,400.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,400.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,200.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
10.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,100.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.75,9.75,9.75,9.75,9.75,0.0,0.0,1.0
9.3008,9.3008,9.3008,9.3008,9.3008,200.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,1300.0,0.0,1.0
9.3008,9.3008,9.3008,9.3008,9.3008,1000.0,0.0,1.0
9.3,9.4,9.3,9.3,9.3,2500.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,100.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,100.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,600.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.2,9.4,9.2,9.4,9.4,20000.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,4000.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,500.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,200.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.4,9.4,9.4,9.4,9.4,0.0,0.0,1.0
9.15,9.35,9.15,9.35,9.35,900.0,0.0,1.0
9.2188,9.3516,9.2188,9.3516,9.3516,2900.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.3516,9.3516,9.3516,9.3516,9.3516,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,500.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,100.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
9.5,9.5,9.5,9.5,9.5,0.0,0.0,1.0
