1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
33.6667,34.3333,32.9067,33.3333,33.3333,1500.0,0.0,1.0
33.6667,33.6667,33.3333,33.3333,33.3333,300.0,0.0,1.0
33.2667,33.3333,33.1333,33.1333,33.1333,300.0,0.0,1.0
32.8,32.8,32.8,32.8,32.8,0.0,0.0,1.0
32.2667,32.3333,32.2,32.3333,32.3333,300.0,0.0,1.0
32.3667,32.3667,32.3667,32.3667,32.3667,0.0,0.0,1.0
32.5667,32.8667,32.4667,32.8333,32.8333,600.0,0.0,1.0
32.6667,32.6667,32.6667,32.6667,32.6667,0.0,0.0,1.0
32.3667,32.6667,32.3667,32.6667,32.6667,300.0,0.0,1.0
32.6667,32.6667,32.6667,32.6667,32.6667,300.0,0.0,1.0
32.5,32.5,32.1667,32.1667,32.1667,165.0,0.0,1.0
32.5333,32.5333,32.5333,32.5333,32.5333,108.0,0.0,1.0
32.3333,32.3333,32.1667,32.1667,32.1667,135.0,0.0,1.0
32.3333,32.3333,32.3333,32.3333,32.3333,60.0,0.0,1.0
32.3667,32.3667,32.3667,32.3667,32.3667,120.0,0.0,1.0
32.3333,32.3333,32.3333,32.3333,32.3333,0.0,0.0,1.0
31.8333,31.8333,31.8333,31.8333,31.8333,0.0,0.0,1.0
31.9333,31.9333,31.9333,31.9333,31.9333,0.0,0.0,1.0
31.8333,31.8333,31.6667,31.6667,31.6667,150.0,0.0,1.0
32.0,32.0,31.6,31.6,31.6,105.0,0.0,1.0
31.5,31.5,31.35,31.35,31.35,900.0,0.0,1.0
31.1667,31.1667,31.1667,31.1667,31.1667,0.0,0.0,1.0
31.1667,31.1667,31.1667,31.1667,31.1667,0.0,0.0,1.0
31.49,31.5,31.49,31.5,31.5,30.0,0.0,1.0
31.3333,31.3333,31.3333,31.3333,31.3333,0.0,0.0,1.0
31.25,31.25,31.25,31.25,31.25,0.0,0.0,1.0
31.4,31.4,31.4,31.4,31.4,300.0,0.0,1.0
31.3,31.3,31.3,31.3,31.3,60.0,0.0,1.0
31.1333,31.1333,31.1333,31.1333,31.1333,0.0,0.0,1.0
31.1833,31.1833,31.1833,31.1833,31.1833,0.0,0.0,1.0
30.8033,30.8033,30.8033,30.8033,30.8033,0.0,0.0,1.0
30.8,30.8,30.8,30.8,30.8,0.0,0.0,1.0
31.05,31.05,31.05,31.05,31.05,0.0,0.0,1.0
30.9,30.9,30.9,30.9,30.9,0.0,0.0,1.0
30.9167,30.9167,30.9167,30.9167,30.9167,0.0,0.0,1.0
31.3833,31.3833,31.3833,31.3833,31.3833,150.0,0.0,1.0
31.0667,31.4333,31.0667,31.4333,31.4333,30.0,0.0,1.0
31.7067,31.7067,31.7067,31.7067,31.7067,0.0,0.0,1.0
31.6367,31.6367,31.5,31.5,31.5,36.0,0.0,1.0
31.9167,31.9167,31.9167,31.9167,31.9167,0.0,0.0,1.0
31.7033,31.7033,31.7033,31.7033,31.7033,0.0,0.0,1.0
34.0,34.0,32.4,32.4,32.4,6600.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.9,31.9,31.9,31.9,31.9,0.0,0.0,1.0
32.3267,32.4333,32.3267,32.4333,32.4333,300.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.1733,32.1733,32.1733,32.1733,32.1733,0.0,0.0,1.0
32.6067,33.18,32.6067,33.18,33.18,300.0,0.0,1.0
33.1,33.1,33.1,33.1,33.1,0.0,0.0,1.0
32.8167,33.6167,32.8167,33.6167,33.6167,30.0,0.0,1.0
32.9,32.9,32.9,32.9,32.9,0.0,0.0,1.0
33.04,33.2967,33.04,33.2967,33.2967,120.0,0.0,1.0
33.0333,33.0333,33.0333,33.0333,33.0333,0.0,0.0,1.0
33.0667,33.12,33.0667,33.12,33.12,3.0,0.0,1.0
33.0,33.0,33.0,33.0,33.0,60.0,0.0,1.0
32.6667,32.6667,32.6667,32.6667,32.6667,120.0,0.0,1.0
32.2833,32.9667,32.2833,32.9667,32.9667,195.0,0.0,1.0
33.09,33.09,33.09,33.09,33.09,42.0,0.0,1.0
33.0267,33.0267,33.0267,33.0267,33.0267,0.0,0.0,1.0
33.05,33.05,33.05,33.05,33.05,0.0,0.0,1.0
33.0,33.0,33.0,33.0,33.0,0.0,0.0,1.0
31.8033,32.2833,31.8033,32.2833,32.2833,261.0,0.0,1.0
32.1333,32.1333,32.1333,32.1333,32.1333,0.0,0.0,1.0
32.3,32.3,32.3,32.3,32.3,0.0,0.0,1.0
31.8167,31.8167,31.8167,31.8167,31.8167,0.0,0.0,1.0
31.75,31.75,31.6667,31.6667,31.6667,30.0,0.0,1.0
30.9,31.1967,30.9,31.1967,31.1967,90.0,0.0,1.0
30.8367,31.3167,30.8367,31.3167,31.3167,243.0,0.0,1.0
31.2667,31.2667,31.2667,31.2667,31.2667,0.0,0.0,1.0
30.9667,30.9667,30.9667,30.9667,30.9667,0.0,0.0,1.0
31.0167,31.0833,31.0167,31.0833,31.0833,99.0,0.0,1.0
30.9333,30.9333,30.9333,30.9333,30.9333,0.0,0.0,1.0
30.9867,30.9867,30.9867,30.9867,30.9867,0.0,0.0,1.0
30.97,31.05,30.97,31.05,31.05,150.0,0.0,1.0
30.8167,30.8167,30.8167,30.8167,30.8167,0.0,0.0,1.0
30.75,30.8667,30.75,30.8667,30.8667,75.0,0.0,1.0
30.6667,30.6667,30.6667,30.6667,30.6667,0.0,0.0,1.0
30.34,30.34,30.34,30.34,30.34,0.0,0.0,1.0
29.8333,29.8333,29.8333,29.8333,29.8333,0.0,0.0,1.0
29.9733,29.9733,29.9733,29.9733,29.9733,0.0,0.0,1.0
30.25,30.25,30.1,30.14,30.14,600.0,0.0,1.0
30.3667,30.3667,30.0,30.0,30.0,300.0,0.0,1.0
29.9033,29.9033,29.8,29.8,29.8,30.0,0.0,1.0
29.8167,29.8167,29.8167,29.8167,29.8167,180.0,0.0,1.0
29.3933,29.4567,29.3933,29.4567,29.4567,300.0,0.0,1.0
29.5,29.5,29.5,29.5,29.5,0.0,0.0,1.0
29.89,29.89,29.89,29.89,29.89,0.0,0.0,1.0
30.3333,30.39,30.22,30.22,30.22,174.0,0.0,1.0
30.0533,30.0533,30.0533,30.0533,30.0533,0.0,0.0,1.0
29.98,29.98,29.98,29.98,29.98,0.0,0.0,1.0
30.0067,30.0067,30.0067,30.0067,30.0067,0.0,0.0,1.0
30.3367,30.3367,30.3367,30.3367,30.3367,0.0,0.0,1.0
30.1733,30.1733,30.1733,30.1733,30.1733,0.0,0.0,1.0
30.0433,30.0433,29.5,29.5,29.5,240.0,0.0,1.0
29.4,29.4,29.4,29.4,29.4,0.0,0.0,1.0
29.22,29.22,29.22,29.22,29.22,0.0,0.0,1.0
29.34,29.34,29.34,29.34,29.34,0.0,0.0,1.0
30.12,30.12,30.12,30.12,30.12,0.0,0.0,1.0
29.47,29.47,29.47,29.47,29.47,0.0,0.0,1.0
29.0033,29.0033,29.0033,29.0033,29.0033,0.0,0.0,1.0
28.5,28.5,28.5,28.5,28.5,138.0,0.0,1.0
28.2467,28.2467,28.2467,28.2467,28.2467,0.0,0.0,1.0
27.7533,27.7667,27.5333,27.5333,27.5333,300.0,0.0,1.0
27.84,28.1,27.84,28.1,28.1,198.0,0.0,1.0
28.6533,28.6533,28.6533,28.6533,28.6533,0.0,0.0,1.0
28.4667,28.8167,28.4667,28.8167,28.8167,0.0,0.0,1.0
29.0333,29.0333,28.8167,28.8167,28.8167,0.0,0.0,1.0
28.6733,28.85,28.6733,28.85,28.85,0.0,0.0,1.0
29.3333,29.3333,28.9633,29.15,29.15,27.0,0.0,1.0
29.2033,30.02,29.2033,29.9833,29.9833,0.0,0.0,1.0
30.0167,30.0167,29.6667,29.6667,29.6667,600.0,0.0,1.0
29.5067,29.5067,29.5067,29.5067,29.5067,0.0,0.0,1.0
29.55,29.5867,29.55,29.5867,29.5867,75.0,0.0,1.0
29.37,29.4167,29.37,29.4167,29.4167,75.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.43,29.43,29.4167,29.4167,29.4167,60.0,0.0,1.0
29.4667,29.4667,29.4667,29.4667,29.4667,0.0,0.0,1.0
29.74,29.74,29.74,29.74,29.74,0.0,0.0,1.0
30.1367,30.76,30.1367,30.76,30.76,120.0,0.0,1.0
30.6733,30.6733,30.6733,30.6733,30.6733,0.0,0.0,1.0
30.4667,30.4667,30.4667,30.4667,30.4667,0.0,0.0,1.0
30.7667,30.7667,30.7667,30.7667,30.7667,150.0,0.0,1.0
30.4,30.4,30.4,30.4,30.4,0.0,0.0,1.0
30.6667,30.6667,30.6667,30.6667,30.6667,0.0,0.0,1.0
30.67,30.67,30.67,30.67,30.67,0.0,0.0,1.0
30.5,30.5,30.5,30.5,30.5,0.0,0.0,1.0
30.3,30.3,30.2033,30.2033,30.2033,234.0,0.0,1.0
30.3333,30.3333,30.3333,30.3333,30.3333,0.0,0.0,1.0
30.0833,30.3733,30.0833,30.3733,30.3733,30.0,0.0,1.0
30.4767,30.4767,30.4767,30.4767,30.4767,0.0,0.0,1.0
30.67,30.67,30.67,30.67,30.67,0.0,0.0,1.0
31.0,31.0,31.0,31.0,31.0,0.0,0.0,1.0
31.0333,31.2,31.0333,31.2,31.2,276.0,0.0,1.0
31.12,31.12,31.12,31.12,31.12,0.0,0.0,1.0
30.9333,30.9333,30.9333,30.9333,30.9333,33.0,0.0,1.0
30.09,31.0,30.09,31.0,31.0,180.0,0.0,1.0
31.0,31.0,30.9867,30.9867,30.9867,120.0,0.0,1.0
30.8667,30.8667,30.8667,30.8667,30.8667,0.0,0.0,1.0
30.9167,30.9167,30.9167,30.9167,30.9167,0.0,0.0,1.0
30.3733,30.3733,30.3733,30.3733,30.3733,0.0,0.0,1.0
30.3333,30.7933,30.3333,30.7933,30.7933,0.0,0.0,1.0
30.9367,30.9367,30.7767,30.7767,30.7767,0.0,0.0,1.0
30.5033,30.5033,30.5033,30.5033,30.5033,0.0,0.0,1.0
30.5467,30.5467,30.5467,30.5467,30.5467,0.0,0.0,1.0
30.67,30.67,30.67,30.67,30.67,0.0,0.0,1.0
30.5667,30.7333,30.5667,30.7333,30.7333,135.0,0.0,1.0
30.8333,30.8333,30.8333,30.8333,30.8333,0.0,0.0,1.0
31.0,31.0,31.0,31.0,31.0,0.0,0.0,1.0
31.0267,31.2933,31.0267,31.2933,31.2933,60.0,0.0,1.0
31.0033,31.0033,31.0033,31.0033,31.0033,0.0,0.0,1.0
30.8467,30.8467,30.8467,30.8467,30.8467,0.0,0.0,1.0
31.0,31.0,31.0,31.0,31.0,0.0,0.0,1.0
30.3667,30.3667,30.3667,30.3667,30.3667,0.0,0.0,1.0
30.6967,30.6967,30.4333,30.4333,30.4333,300.0,0.0,1.0
30.6867,30.6867,30.6867,30.6867,30.6867,0.0,0.0,1.0
30.6833,30.78,30.6833,30.72,30.72,600.0,0.0,1.0
30.6967,30.6967,30.6967,30.6967,30.6967,0.0,0.0,1.0
30.6867,30.6867,30.6867,30.6867,30.6867,0.0,0.0,1.0
30.7,30.7,30.7,30.7,30.7,0.0,0.0,1.0
30.7133,30.7333,30.7133,30.7333,30.7333,237.0,0.0,1.0
30.6667,30.6667,30.6667,30.6667,30.6667,0.0,0.0,1.0
30.7167,30.8667,30.7167,30.8667,30.8667,108.0,0.0,1.0
30.8333,30.8333,30.8333,30.8333,30.8333,0.0,0.0,1.0
30.8467,30.8467,30.8467,30.8467,30.8467,0.0,0.0,1.0
31.0,31.12,31.0,31.12,31.12,900.0,0.0,1.0
31.0233,31.0233,31.0233,31.0233,31.0233,0.0,0.0,1.0
31.0833,31.4733,31.0833,31.4733,31.4733,150.0,0.0,1.0
30.93,30.93,30.93,30.93,30.93,0.0,0.0,1.0
31.5833,31.5833,31.5833,31.5833,31.5833,0.0,0.0,1.0
31.55,31.55,31.55,31.55,31.55,0.0,0.0,1.0
31.8667,32.0967,31.8667,32.0967,32.0967,0.0,0.0,1.0
32.0,32.0,32.0,32.0,32.0,0.0,0.0,1.0
32.7,32.7,32.7,32.7,32.7,0.0,0.0,1.0
32.67,32.8133,32.67,32.8067,32.8067,246.0,0.0,1.0
32.75,32.75,32.75,32.75,32.75,0.0,0.0,1.0
32.1667,32.1667,32.1667,32.1667,32.1667,0.0,0.0,1.0
32.0333,32.0333,32.0333,32.0333,32.0333,0.0,0.0,1.0
31.8333,31.8333,31.74,31.74,31.74,0.0,0.0,1.0
31.4,31.4,31.4,31.4,31.4,0.0,0.0,1.0
31.3567,31.53,31.3567,31.53,31.53,150.0,0.0,1.0
31.4267,31.4267,31.4267,31.4267,31.4267,0.0,0.0,1.0
31.56,31.74,31.56,31.74,31.74,15.0,0.0,1.0
31.37,31.37,31.37,31.37,31.37,0.0,0.0,1.0
31.47,31.6633,31.47,31.6333,31.6333,255.0,0.0,1.0
31.5033,31.5033,31.5033,31.5033,31.5033,0.0,0.0,1.0
31.27,31.27,31.27,31.27,31.27,0.0,0.0,1.0
31.1033,31.1033,31.1033,31.1033,31.1033,0.0,0.0,1.0
31.0833,31.0833,31.0833,31.0833,31.0833,0.0,0.0,1.0
31.5433,31.5433,31.5433,31.5433,31.5433,0.0,0.0,1.0
32.0133,32.0133,32.0133,32.0133,32.0133,0.0,0.0,1.0
31.9333,31.9333,31.9333,31.9333,31.9333,0.0,0.0,1.0
31.7667,31.7667,31.7667,31.7667,31.7667,0.0,0.0,1.0
31.6967,31.6967,31.6967,31.6967,31.6967,0.0,0.0,1.0
31.4467,31.4467,31.4467,31.4467,31.4467,0.0,0.0,1.0
30.93,31.3533,30.93,31.3533,31.3533,0.0,0.0,1.0
31.1333,31.1333,30.9,30.9,30.9,150.0,0.0,1.0
30.71,30.71,30.71,30.71,30.71,0.0,0.0,1.0
30.5,30.5,30.5,30.5,30.5,0.0,0.0,1.0
30.1667,30.1667,27.69,27.69,27.69,195.0,0.0,1.0
27.8333,28.2667,27.5167,27.5167,27.5167,270.0,0.0,1.0
28.0,28.0,28.0,28.0,28.0,0.0,0.0,1.0
27.8333,27.8333,27.6333,27.6333,27.6333,156.0,0.0,1.0
27.3333,27.3333,27.3333,27.3333,27.3333,0.0,0.0,1.0
27.5333,27.5333,27.5333,27.5333,27.5333,0.0,0.0,1.0
28.0,28.0,28.0,28.0,28.0,0.0,0.0,1.0
27.0333,27.15,27.0333,27.15,27.15,54.0,0.0,1.0
27.0667,27.0667,27.0667,27.0667,27.0667,285.0,0.0,1.0
26.7867,26.7867,26.45,26.45,26.45,600.0,0.0,1.0
26.5767,26.5767,26.5767,26.5767,26.5767,0.0,0.0,1.0
26.7767,26.9967,26.7767,26.9967,26.9967,300.0,0.0,1.0
26.82,26.9933,26.82,26.9933,26.9933,15.0,0.0,1.0
26.8333,26.8667,26.8333,26.8667,26.8667,276.0,0.0,1.0
26.7333,26.7333,26.7333,26.7333,26.7333,0.0,0.0,1.0
26.7033,26.7033,26.7033,26.7033,26.7033,0.0,0.0,1.0
26.6533,26.6967,26.6533,26.6967,26.6967,120.0,0.0,1.0
26.2733,26.2733,26.2733,26.2733,26.2733,0.0,0.0,1.0
26.41,26.41,26.41,26.41,26.41,0.0,0.0,1.0
26.7567,26.7567,26.7333,26.7333,26.7333,45.0,0.0,1.0
26.5933,26.5933,26.5933,26.5933,26.5933,0.0,0.0,1.0
26.6733,26.6733,26.6733,26.6733,26.6733,0.0,0.0,1.0
26.6767,26.6767,26.6767,26.6767,26.6767,0.0,0.0,1.0
26.6933,26.6933,26.6933,26.6933,26.6933,0.0,0.0,1.0
26.9167,26.9167,26.9167,26.9167,26.9167,0.0,0.0,1.0
26.9267,26.9767,26.9267,26.9767,26.9767,45.0,0.0,1.0
26.9233,26.9233,26.9233,26.9233,26.9233,0.0,0.0,1.0
26.8233,26.8233,26.8233,26.8233,26.8233,0.0,0.0,1.0
26.1867,26.1867,26.1867,26.1867,26.1867,0.0,0.0,1.0
26.0,26.01,26.0,26.01,26.01,300.0,0.0,1.0
25.7333,25.7333,25.7333,25.7333,25.7333,0.0,0.0,1.0
25.65,25.65,25.65,25.65,25.65,0.0,0.0,1.0
25.4733,25.4733,25.4667,25.4667,25.4667,72.0,0.0,1.0
25.0767,25.0767,25.0767,25.0767,25.0767,0.0,0.0,1.0
25.5067,25.6133,25.5067,25.6133,25.6133,90.0,0.0,1.0
25.4133,25.4133,25.4133,25.4133,25.4133,0.0,0.0,1.0
25.2733,25.2733,25.2733,25.2733,25.2733,0.0,0.0,1.0
25.1733,25.1733,25.1733,25.1733,25.1733,0.0,0.0,1.0
25.1767,25.25,25.1767,25.25,25.25,600.0,0.0,1.0
25.2333,25.2333,25.0167,25.0167,25.0167,240.0,0.0,1.0
25.1667,25.1667,25.1667,25.1667,25.1667,0.0,0.0,1.0
25.0133,25.0133,25.0133,25.0133,25.0133,0.0,0.0,1.0
24.1967,24.1967,23.51,23.51,23.51,204.0,0.0,1.0
23.5,23.73,23.5,23.6767,23.6767,153.0,0.0,1.0
23.9667,23.9667,23.9667,23.9667,23.9667,75.0,0.0,1.0
23.8333,23.8333,23.8333,23.8333,23.8333,0.0,0.0,1.0
24.0,24.0,24.0,24.0,24.0,0.0,0.0,1.0
23.7433,23.7433,23.7433,23.7433,23.7433,0.0,0.0,1.0
23.5533,23.5533,23.5533,23.5533,23.5533,0.0,0.0,1.0
24.0,24.0,24.0,24.0,24.0,0.0,0.0,1.0
23.8333,23.8333,23.8333,23.8333,23.8333,0.0,0.0,1.0
24.0667,24.0667,24.0267,24.0267,24.0267,186.0,0.0,1.0
24.45,24.45,23.87,23.87,23.87,1800.0,0.0,1.0
23.79,23.79,23.79,23.79,23.79,0.0,0.0,1.0
24.1767,24.1767,24.1767,24.1767,24.1767,0.0,0.0,1.0
24.51,24.53,24.51,24.53,24.53,21.0,0.0,1.0
24.6467,24.6467,24.6467,24.6467,24.6467,0.0,0.0,1.0
24.6733,24.6733,24.6733,24.6733,24.6733,0.0,0.0,1.0
24.4767,24.4767,24.4767,24.4767,24.4767,0.0,0.0,1.0
24.5667,24.5667,24.4333,24.4333,24.4333,222.0,0.0,1.0
24.25,24.25,24.25,24.25,24.25,0.0,0.0,1.0
24.4133,24.7233,24.4133,24.7233,24.7233,129.0,0.0,1.0
24.5467,24.5467,24.5467,24.5467,24.5467,0.0,0.0,1.0
24.56,24.56,24.56,24.56,24.56,0.0,0.0,1.0
25.4033,25.4033,25.4033,25.4033,25.4033,0.0,0.0,1.0
26.6933,26.7667,26.6933,26.7667,26.7667,300.0,0.0,1.0
26.9333,26.9333,26.4733,26.4767,26.4767,300.0,0.0,1.0
26.5033,26.67,26.5033,26.67,26.67,300.0,0.0,1.0
26.5,26.5,26.5,26.5,26.5,0.0,0.0,1.0
26.1033,26.5,26.1033,26.5,26.5,150.0,0.0,1.0
26.3333,26.3333,26.3333,26.3333,26.3333,0.0,0.0,1.0
26.4767,26.4767,26.4767,26.4767,26.4767,0.0,0.0,1.0
26.3733,26.3733,26.3733,26.3733,26.3733,0.0,0.0,1.0
26.1333,26.1333,26.1333,26.1333,26.1333,0.0,0.0,1.0
26.1,26.15,26.1,26.15,26.15,0.0,0.0,1.0
26.64,27.0667,26.64,26.9733,26.9733,0.0,0.0,1.0
27.0167,27.2033,27.0167,27.2033,27.2033,0.0,0.0,1.0
27.2533,27.2533,27.0233,27.0233,27.0233,108.0,0.0,1.0
26.8167,26.98,26.7533,26.77,26.77,0.0,0.0,1.0
27.09,27.6167,27.0867,27.6167,27.6167,198.0,0.0,1.0
27.7667,28.0667,27.7667,27.9833,27.9833,0.0,0.0,1.0
28.0,28.0533,27.7333,27.8167,27.8167,0.0,0.0,1.0
27.7733,28.0833,27.7733,28.0833,28.0833,300.0,0.0,1.0
27.8233,27.9533,27.5733,27.5733,27.5733,243.0,0.0,1.0
27.59,27.6533,27.4167,27.4167,27.4167,0.0,0.0,1.0
27.4767,27.4767,27.33,27.47,27.47,225.0,0.0,1.0
27.5033,27.6833,27.37,27.6833,27.6833,0.0,0.0,1.0
27.76,27.76,27.29,27.55,27.55,0.0,0.0,1.0
27.4,28.29,27.4,28.29,28.29,210.0,0.0,1.0
27.9133,28.41,27.8667,28.41,28.41,15.0,0.0,1.0
28.3333,28.5533,28.3333,28.4267,28.4267,0.0,0.0,1.0
28.37,28.9833,28.37,28.7767,28.7767,204.0,0.0,1.0
28.6767,29.1,28.6767,29.0067,29.0067,0.0,0.0,1.0
29.0,29.1533,29.0,29.01,29.01,270.0,0.0,1.0
29.1033,29.3067,29.0933,29.0933,29.0933,270.0,0.0,1.0
29.05,29.24,29.05,29.1433,29.1433,141.0,0.0,1.0
29.0667,29.0667,28.6933,28.9367,28.9367,45.0,0.0,1.0
28.8333,29.0,28.82,28.82,28.82,0.0,0.0,1.0
28.7767,28.8333,28.6167,28.62,28.62,189.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.1367,28.7733,28.1367,28.5467,28.5467,0.0,0.0,1.0
28.5633,29.3167,28.5633,29.0633,29.0633,0.0,0.0,1.0
29.0,29.16,29.0,29.0667,29.0667,0.0,0.0,1.0
28.7533,29.2133,28.7533,28.9767,28.9767,90.0,0.0,1.0
28.8333,29.09,28.8333,28.9833,28.9833,0.0,0.0,1.0
29.03,29.0467,28.73,28.7433,28.7433,0.0,0.0,1.0
29.5,29.6,29.1633,29.1633,29.1633,246.0,0.0,1.0
29.17,29.2267,28.4833,28.4833,28.4833,84.0,0.0,1.0
28.4367,28.7367,28.2,28.7367,28.7367,0.0,0.0,1.0
28.8333,29.3,28.8333,29.1833,29.1833,0.0,0.0,1.0
29.1667,29.21,28.85,28.9467,28.9467,0.0,0.0,1.0
28.8233,28.9,28.7333,28.82,28.82,0.0,0.0,1.0
28.73,28.76,28.4833,28.6633,28.6633,249.0,0.0,1.0
28.3967,28.4667,28.3433,28.4667,28.4667,0.0,0.0,1.0
28.4367,28.4533,28.34,28.4533,28.4533,300.0,0.0,1.0
28.4367,28.7267,28.4367,28.7267,28.7267,0.0,0.0,1.0
28.5767,29.1867,28.5767,28.9833,28.9833,0.0,0.0,1.0
29.0033,29.0167,28.8467,28.8933,28.8933,0.0,0.0,1.0
29.3667,29.3667,28.73,28.7367,28.7367,294.0,0.0,1.0
28.75,28.98,28.75,28.77,28.77,291.0,0.0,1.0
28.9167,29.1567,28.82,29.1567,29.1567,270.0,0.0,1.0
28.96,28.96,28.58,28.58,28.58,0.0,0.0,1.0
28.9167,29.0067,28.7833,28.9767,28.9767,96.0,0.0,1.0
28.9367,29.3567,28.9367,29.34,29.34,0.0,0.0,1.0
29.4067,29.7733,29.4067,29.7733,29.7733,0.0,0.0,1.0
29.79,29.79,29.5,29.5,29.5,300.0,0.0,1.0
29.3867,29.6233,29.25,29.25,29.25,0.0,0.0,1.0
29.1967,29.2667,28.97,28.97,28.97,0.0,0.0,1.0
29.1367,29.19,28.71,28.73,28.73,0.0,0.0,1.0
28.7733,28.99,28.7,28.99,28.99,225.0,0.0,1.0
28.9167,29.0033,28.9167,29.0033,29.0033,0.0,0.0,1.0
28.8433,28.9533,28.8433,28.9033,28.9033,0.0,0.0,1.0
28.9033,29.0833,28.8933,28.8933,28.8933,0.0,0.0,1.0
28.8367,29.1033,28.8367,28.8633,28.8633,0.0,0.0,1.0
28.9433,28.9767,28.9167,28.9667,28.9667,600.0,0.0,1.0
28.9,28.9567,28.8667,28.9133,28.9133,0.0,0.0,1.0
28.85,28.8667,28.8333,28.8333,28.8333,0.0,0.0,1.0
28.5767,28.83,28.5767,28.8267,28.8267,0.0,0.0,1.0
28.8,28.8467,28.6,28.67,28.67,0.0,0.0,1.0
28.47,28.7533,28.47,28.7,28.7,0.0,0.0,1.0
28.6833,28.7533,28.52,28.7533,28.7533,300.0,0.0,1.0
28.57,28.7867,28.57,28.7867,28.7867,0.0,0.0,1.0
28.6667,28.6667,28.5233,28.5233,28.5233,219.0,0.0,1.0
28.5067,28.5133,28.3333,28.3333,28.3333,0.0,0.0,1.0
28.4333,28.6267,28.41,28.4833,28.4833,18.0,0.0,1.0
28.4933,28.7,28.4933,28.6,28.6,0.0,0.0,1.0
28.3733,28.44,28.34,28.42,28.42,0.0,0.0,1.0
28.3333,28.5,28.3333,28.4833,28.4833,0.0,0.0,1.0
28.3333,28.3833,28.3333,28.3833,28.3833,300.0,0.0,1.0
28.4033,28.4033,28.35,28.35,28.35,0.0,0.0,1.0
28.34,28.37,28.3167,28.3167,28.3167,135.0,0.0,1.0
27.87,28.1067,27.85,27.85,27.85,21.0,0.0,1.0
27.7133,27.7133,27.2967,27.36,27.36,0.0,0.0,1.0
27.37,27.9,27.37,27.83,27.83,0.0,0.0,1.0
27.6833,27.9567,27.6833,27.8733,27.8733,165.0,0.0,1.0
27.6733,27.8667,27.4133,27.61,27.61,0.0,0.0,1.0
27.46,27.74,27.46,27.5367,27.5367,165.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.57,28.0267,27.5633,28.0267,28.0267,0.0,0.0,1.0
28.0967,29.0,28.0967,28.8033,28.8033,195.0,0.0,1.0
28.7,28.7433,28.66,28.66,28.66,0.0,0.0,1.0
28.44,28.9867,28.44,28.8033,28.8033,0.0,0.0,1.0
28.66,28.6967,28.4067,28.5633,28.5633,0.0,0.0,1.0
28.5433,28.68,28.5433,28.68,28.68,90.0,0.0,1.0
28.67,28.9433,28.67,28.9433,28.9433,0.0,0.0,1.0
29.1333,29.29,29.0067,29.29,29.29,279.0,0.0,1.0
29.28,29.51,29.28,29.51,29.51,0.0,0.0,1.0
29.5,29.6733,29.3333,29.5933,29.5933,900.0,0.0,1.0
29.6167,29.6333,29.46,29.46,29.46,0.0,0.0,1.0
29.6833,30.0467,29.6833,29.84,29.84,0.0,0.0,1.0
29.8367,29.9267,29.7,29.9267,29.9267,0.0,0.0,1.0
29.71,29.8767,29.46,29.46,29.46,0.0,0.0,1.0
29.0767,29.1833,29.04,29.1033,29.1033,90.0,0.0,1.0
29.0,29.2433,29.0,29.2433,29.2433,33.0,0.0,1.0
29.1667,29.35,29.1667,29.24,29.24,219.0,0.0,1.0
29.1667,29.27,29.1667,29.26,29.26,0.0,0.0,1.0
28.7333,28.97,28.7333,28.9067,28.9067,36.0,0.0,1.0
28.87,28.9533,28.8333,28.8367,28.8367,0.0,0.0,1.0
28.7967,28.7967,28.5,28.6333,28.6333,0.0,0.0,1.0
28.4667,28.54,28.07,28.1833,28.1833,0.0,0.0,1.0
28.5667,28.5667,28.17,28.1733,28.1733,0.0,0.0,1.0
28.1033,28.1867,28.0367,28.0367,28.0367,0.0,0.0,1.0
27.9767,28.37,27.9767,28.36,28.36,0.0,0.0,1.0
28.3333,28.3533,28.3333,28.3333,28.3333,0.0,0.0,1.0
28.2033,28.3667,28.2,28.2,28.2,48.0,0.0,1.0
28.1867,28.6067,28.1867,28.6067,28.6067,0.0,0.0,1.0
28.4533,28.6233,28.4533,28.52,28.52,0.0,0.0,1.0
28.1967,28.3333,28.1967,28.2533,28.2533,0.0,0.0,1.0
28.1133,28.49,28.1133,28.43,28.43,75.0,0.0,1.0
28.44,28.5133,28.27,28.39,28.39,30.0,0.0,1.0
28.4433,29.1767,28.4433,28.8533,28.8533,45.0,0.0,1.0
28.9167,28.95,28.8033,28.82,28.82,0.0,0.0,1.0
28.7667,28.7667,28.7667,28.7667,28.7667,0.0,0.0,1.0
28.9,29.2,28.9,29.2,29.2,0.0,0.0,1.0
29.21,29.3533,29.0867,29.0867,29.0867,0.0,0.0,1.0
28.9333,29.01,28.63,28.8033,28.8033,0.0,0.0,1.0
